/home/toni_intern/cervAI/lib/python3.12/site-packages/torch/optim/lr_scheduler.py:62: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
CUDA available: True
loading annotations into memory...
Done (t=0.01s)
creating index...
index created!
loading annotations into memory...
Done (t=0.00s)
creating index...
index created!
Num training images: 1053
Epoch: 0 | Iteration: 0 | Classification loss: 1.25414 | Regression loss: 1.08562 | Running loss: 2.33976
Epoch: 0 | Iteration: 1 | Classification loss: 1.23428 | Regression loss: 1.12687 | Running loss: 2.35045
Epoch: 0 | Iteration: 2 | Classification loss: 1.20697 | Regression loss: 1.06544 | Running loss: 2.32444
Epoch: 0 | Iteration: 3 | Classification loss: 1.20134 | Regression loss: 1.00270 | Running loss: 2.29434
Epoch: 0 | Iteration: 4 | Classification loss: 1.12803 | Regression loss: 1.02860 | Running loss: 2.26680
Epoch: 0 | Iteration: 5 | Classification loss: 1.11029 | Regression loss: 1.09780 | Running loss: 2.25701
Epoch: 0 | Iteration: 6 | Classification loss: 1.03703 | Regression loss: 1.07140 | Running loss: 2.23579
Epoch: 0 | Iteration: 7 | Classification loss: 1.00978 | Regression loss: 0.99753 | Running loss: 2.20723
Epoch: 0 | Iteration: 8 | Classification loss: 1.03087 | Regression loss: 0.88478 | Running loss: 2.17483
Epoch: 0 | Iteration: 9 | Classification loss: 0.92833 | Regression loss: 0.82908 | Running loss: 2.13309
Epoch: 0 | Iteration: 10 | Classification loss: 0.88910 | Regression loss: 0.98059 | Running loss: 2.10914
Epoch: 0 | Iteration: 11 | Classification loss: 0.75400 | Regression loss: 0.89798 | Running loss: 2.07104
Epoch: 0 | Iteration: 12 | Classification loss: 0.67947 | Regression loss: 0.78049 | Running loss: 2.02404
Epoch: 0 | Iteration: 13 | Classification loss: 0.57306 | Regression loss: 1.01947 | Running loss: 1.99322
Epoch: 0 | Iteration: 14 | Classification loss: 0.51396 | Regression loss: 1.03305 | Running loss: 1.96347
Epoch: 0 | Iteration: 15 | Classification loss: 0.46420 | Regression loss: 0.87712 | Running loss: 1.92458
Epoch: 0 | Iteration: 16 | Classification loss: 0.46220 | Regression loss: 0.92770 | Running loss: 1.89313
Epoch: 0 | Iteration: 17 | Classification loss: 1.01735 | Regression loss: 0.88353 | Running loss: 1.89356
Epoch: 0 | Iteration: 18 | Classification loss: 0.45598 | Regression loss: 0.86405 | Running loss: 1.86338
Epoch: 0 | Iteration: 19 | Classification loss: 0.43700 | Regression loss: 0.93181 | Running loss: 1.83865
Epoch: 0 | Iteration: 20 | Classification loss: 0.48515 | Regression loss: 1.06526 | Running loss: 1.82492
Epoch: 0 | Iteration: 21 | Classification loss: 0.52502 | Regression loss: 0.86740 | Running loss: 1.80526
Epoch: 0 | Iteration: 22 | Classification loss: 0.49645 | Regression loss: 0.87174 | Running loss: 1.78626
Epoch: 0 | Iteration: 23 | Classification loss: 0.64553 | Regression loss: 0.94970 | Running loss: 1.77830
Epoch: 0 | Iteration: 24 | Classification loss: 0.38498 | Regression loss: 0.88842 | Running loss: 1.75811
Epoch: 0 | Iteration: 25 | Classification loss: 0.50998 | Regression loss: 0.86061 | Running loss: 1.74320
Epoch: 0 | Iteration: 26 | Classification loss: 0.46489 | Regression loss: 0.89578 | Running loss: 1.72903
Epoch: 0 | Iteration: 27 | Classification loss: 0.41750 | Regression loss: 0.97620 | Running loss: 1.71706
Epoch: 0 | Iteration: 28 | Classification loss: 0.42617 | Regression loss: 0.89709 | Running loss: 1.70348
Epoch: 0 | Iteration: 29 | Classification loss: 0.64825 | Regression loss: 0.88046 | Running loss: 1.69765
Epoch: 0 | Iteration: 30 | Classification loss: 0.54024 | Regression loss: 0.94037 | Running loss: 1.69065
Epoch: 0 | Iteration: 31 | Classification loss: 0.41527 | Regression loss: 0.81759 | Running loss: 1.67634
Epoch: 0 | Iteration: 32 | Classification loss: 0.30797 | Regression loss: 0.87370 | Running loss: 1.66135
Epoch: 0 | Iteration: 33 | Classification loss: 0.39834 | Regression loss: 1.03997 | Running loss: 1.65479
Epoch: 0 | Iteration: 34 | Classification loss: 0.37819 | Regression loss: 0.97372 | Running loss: 1.64614
Epoch: 0 | Iteration: 35 | Classification loss: 0.37788 | Regression loss: 1.06651 | Running loss: 1.64054
Epoch: 0 | Iteration: 36 | Classification loss: 0.55559 | Regression loss: 0.90140 | Running loss: 1.63558
Epoch: 0 | Iteration: 37 | Classification loss: 0.32911 | Regression loss: 0.90148 | Running loss: 1.62492
Epoch: 0 | Iteration: 38 | Classification loss: 0.26169 | Regression loss: 0.92153 | Running loss: 1.61359
Epoch: 0 | Iteration: 39 | Classification loss: 0.25647 | Regression loss: 0.94485 | Running loss: 1.60329
Epoch: 0 | Iteration: 40 | Classification loss: 0.30447 | Regression loss: 0.96441 | Running loss: 1.59513
Epoch: 0 | Iteration: 41 | Classification loss: 0.38784 | Regression loss: 0.83744 | Running loss: 1.58632
Epoch: 0 | Iteration: 42 | Classification loss: 0.48444 | Regression loss: 0.90868 | Running loss: 1.58183
Epoch: 0 | Iteration: 43 | Classification loss: 0.26769 | Regression loss: 0.94417 | Running loss: 1.57342
Epoch: 0 | Iteration: 44 | Classification loss: 0.70047 | Regression loss: 0.98478 | Running loss: 1.57591
Epoch: 0 | Iteration: 45 | Classification loss: 0.54251 | Regression loss: 0.97959 | Running loss: 1.57474
Epoch: 0 | Iteration: 46 | Classification loss: 0.31415 | Regression loss: 0.86162 | Running loss: 1.56625
Epoch: 0 | Iteration: 47 | Classification loss: 0.27926 | Regression loss: 0.95603 | Running loss: 1.55935
Epoch: 0 | Iteration: 48 | Classification loss: 0.73817 | Regression loss: 0.80916 | Running loss: 1.55911
Epoch: 0 | Iteration: 49 | Classification loss: 0.50904 | Regression loss: 0.77576 | Running loss: 1.55362
Epoch: 0 | Iteration: 50 | Classification loss: 0.48128 | Regression loss: 1.00392 | Running loss: 1.55228
Epoch: 0 | Iteration: 51 | Classification loss: 0.51909 | Regression loss: 0.90854 | Running loss: 1.54988
Epoch: 0 | Iteration: 52 | Classification loss: 0.44628 | Regression loss: 0.88694 | Running loss: 1.54580
Epoch: 0 | Iteration: 53 | Classification loss: 0.41738 | Regression loss: 0.85977 | Running loss: 1.54082
Epoch: 0 | Iteration: 54 | Classification loss: 0.45197 | Regression loss: 1.02744 | Running loss: 1.53970
Epoch: 0 | Iteration: 55 | Classification loss: 0.30686 | Regression loss: 0.77037 | Running loss: 1.53145
Epoch: 0 | Iteration: 56 | Classification loss: 0.41122 | Regression loss: 0.79463 | Running loss: 1.52573
Epoch: 0 | Iteration: 57 | Classification loss: 0.29161 | Regression loss: 0.75615 | Running loss: 1.51749
Epoch: 0 | Iteration: 58 | Classification loss: 0.34368 | Regression loss: 0.76128 | Running loss: 1.51050
Epoch: 0 | Iteration: 59 | Classification loss: 0.54011 | Regression loss: 0.85623 | Running loss: 1.50860
Epoch: 0 | Iteration: 60 | Classification loss: 0.30891 | Regression loss: 0.78779 | Running loss: 1.50185
Epoch: 0 | Iteration: 61 | Classification loss: 0.34421 | Regression loss: 0.64439 | Running loss: 1.49357
Epoch: 0 | Iteration: 62 | Classification loss: 0.33893 | Regression loss: 0.90242 | Running loss: 1.48956
Epoch: 0 | Iteration: 63 | Classification loss: 0.32690 | Regression loss: 0.79584 | Running loss: 1.48383
Epoch: 0 | Iteration: 64 | Classification loss: 0.47321 | Regression loss: 0.73553 | Running loss: 1.47960
Epoch: 0 | Iteration: 65 | Classification loss: 0.41077 | Regression loss: 0.88825 | Running loss: 1.47686
Epoch: 0 | Iteration: 66 | Classification loss: 0.27105 | Regression loss: 0.81308 | Running loss: 1.47100
Epoch: 0 | Iteration: 67 | Classification loss: 0.44032 | Regression loss: 0.89874 | Running loss: 1.46906
Epoch: 0 | Iteration: 68 | Classification loss: 0.46193 | Regression loss: 0.64911 | Running loss: 1.46387
Epoch: 0 | Iteration: 69 | Classification loss: 0.48237 | Regression loss: 0.81007 | Running loss: 1.46142
Epoch: 0 | Iteration: 70 | Classification loss: 0.31333 | Regression loss: 0.78753 | Running loss: 1.45635
Epoch: 0 | Iteration: 71 | Classification loss: 0.44008 | Regression loss: 0.72327 | Running loss: 1.45228
Epoch: 0 | Iteration: 72 | Classification loss: 0.28684 | Regression loss: 0.55678 | Running loss: 1.44394
Epoch: 0 | Iteration: 73 | Classification loss: 0.35848 | Regression loss: 0.82137 | Running loss: 1.44037
Epoch: 0 | Iteration: 74 | Classification loss: 0.58122 | Regression loss: 1.10248 | Running loss: 1.44361
Epoch: 0 | Iteration: 75 | Classification loss: 0.35509 | Regression loss: 0.66419 | Running loss: 1.43803
Epoch: 0 | Iteration: 76 | Classification loss: 0.49683 | Regression loss: 0.87676 | Running loss: 1.43719
Epoch: 0 | Iteration: 77 | Classification loss: 0.28209 | Regression loss: 0.58958 | Running loss: 1.42994
Epoch: 0 | Iteration: 78 | Classification loss: 0.45386 | Regression loss: 0.62364 | Running loss: 1.42548
Epoch: 0 | Iteration: 79 | Classification loss: 0.17785 | Regression loss: 0.69473 | Running loss: 1.41857
Epoch: 0 | Iteration: 80 | Classification loss: 0.36476 | Regression loss: 0.62295 | Running loss: 1.41325
Epoch: 0 | Iteration: 81 | Classification loss: 0.23745 | Regression loss: 0.74200 | Running loss: 1.40796
Epoch: 0 | Iteration: 82 | Classification loss: 0.36136 | Regression loss: 0.62632 | Running loss: 1.40290
Epoch: 0 | Iteration: 83 | Classification loss: 0.26096 | Regression loss: 0.52436 | Running loss: 1.39555
Epoch: 0 | Iteration: 84 | Classification loss: 0.44064 | Regression loss: 0.76194 | Running loss: 1.39328
Epoch: 0 | Iteration: 85 | Classification loss: 0.26088 | Regression loss: 0.51604 | Running loss: 1.38611
Epoch: 0 | Iteration: 86 | Classification loss: 0.27214 | Regression loss: 0.71447 | Running loss: 1.38152
Epoch: 0 | Iteration: 87 | Classification loss: 0.31737 | Regression loss: 0.79399 | Running loss: 1.37845
Epoch: 0 | Iteration: 88 | Classification loss: 0.29934 | Regression loss: 0.65632 | Running loss: 1.37370
Epoch: 0 | Iteration: 89 | Classification loss: 0.41172 | Regression loss: 0.60123 | Running loss: 1.36969
Epoch: 0 | Iteration: 90 | Classification loss: 0.33364 | Regression loss: 0.83491 | Running loss: 1.36748
Epoch: 0 | Iteration: 91 | Classification loss: 0.23629 | Regression loss: 0.45418 | Running loss: 1.36012
Epoch: 0 | Iteration: 92 | Classification loss: 0.33670 | Regression loss: 0.85281 | Running loss: 1.35828
Epoch: 0 | Iteration: 93 | Classification loss: 0.34699 | Regression loss: 0.77346 | Running loss: 1.35575
Epoch: 0 | Iteration: 94 | Classification loss: 0.43364 | Regression loss: 0.85761 | Running loss: 1.35508
Epoch: 0 | Iteration: 95 | Classification loss: 0.35177 | Regression loss: 0.51954 | Running loss: 1.35004
Epoch: 0 | Iteration: 96 | Classification loss: 0.56459 | Regression loss: 0.64425 | Running loss: 1.34858
Epoch: 0 | Iteration: 97 | Classification loss: 0.32945 | Regression loss: 0.68171 | Running loss: 1.34514
Epoch: 0 | Iteration: 98 | Classification loss: 0.27922 | Regression loss: 0.63635 | Running loss: 1.34080
Epoch: 0 | Iteration: 99 | Classification loss: 0.21886 | Regression loss: 0.53819 | Running loss: 1.33496
Epoch: 0 | Iteration: 100 | Classification loss: 0.25525 | Regression loss: 0.68425 | Running loss: 1.33105
Epoch: 0 | Iteration: 101 | Classification loss: 0.24570 | Regression loss: 0.47895 | Running loss: 1.32510
Epoch: 0 | Iteration: 102 | Classification loss: 0.35872 | Regression loss: 0.60086 | Running loss: 1.32155
Epoch: 0 | Iteration: 103 | Classification loss: 0.53228 | Regression loss: 0.85514 | Running loss: 1.32218
Epoch: 0 | Iteration: 104 | Classification loss: 0.27136 | Regression loss: 0.72390 | Running loss: 1.31907
Epoch: 0 | Iteration: 105 | Classification loss: 0.27385 | Regression loss: 0.52331 | Running loss: 1.31415
Epoch: 0 | Iteration: 106 | Classification loss: 0.25140 | Regression loss: 0.46388 | Running loss: 1.30855
Epoch: 0 | Iteration: 107 | Classification loss: 0.28044 | Regression loss: 0.72113 | Running loss: 1.30571
Epoch: 0 | Iteration: 108 | Classification loss: 0.25294 | Regression loss: 0.58492 | Running loss: 1.30142
Epoch: 0 | Iteration: 109 | Classification loss: 0.26402 | Regression loss: 0.43925 | Running loss: 1.29598
Epoch: 0 | Iteration: 110 | Classification loss: 0.28429 | Regression loss: 0.40690 | Running loss: 1.29053
Epoch: 0 | Iteration: 111 | Classification loss: 0.29715 | Regression loss: 0.57087 | Running loss: 1.28676
Epoch: 0 | Iteration: 112 | Classification loss: 0.35011 | Regression loss: 0.85204 | Running loss: 1.28601
Epoch: 0 | Iteration: 113 | Classification loss: 0.32166 | Regression loss: 0.75203 | Running loss: 1.28415
Epoch: 0 | Iteration: 114 | Classification loss: 0.42591 | Regression loss: 0.44650 | Running loss: 1.28057
Epoch: 0 | Iteration: 115 | Classification loss: 0.30739 | Regression loss: 0.45755 | Running loss: 1.27612
Epoch: 0 | Iteration: 116 | Classification loss: 0.47320 | Regression loss: 0.79835 | Running loss: 1.27608
Epoch: 0 | Iteration: 117 | Classification loss: 0.26141 | Regression loss: 0.49080 | Running loss: 1.27164
Epoch: 0 | Iteration: 118 | Classification loss: 0.34079 | Regression loss: 0.77871 | Running loss: 1.27036
Epoch: 0 | Iteration: 119 | Classification loss: 0.25837 | Regression loss: 0.57004 | Running loss: 1.26668
Epoch: 0 | Iteration: 120 | Classification loss: 0.30817 | Regression loss: 0.51266 | Running loss: 1.26300
Epoch: 0 | Iteration: 121 | Classification loss: 0.28927 | Regression loss: 0.58915 | Running loss: 1.25984
Epoch: 0 | Iteration: 122 | Classification loss: 0.37639 | Regression loss: 0.50318 | Running loss: 1.25675
Epoch: 0 | Iteration: 123 | Classification loss: 0.31395 | Regression loss: 0.53867 | Running loss: 1.25349
Epoch: 0 | Iteration: 124 | Classification loss: 0.24673 | Regression loss: 0.48590 | Running loss: 1.24933
Epoch: 0 | Iteration: 125 | Classification loss: 0.29876 | Regression loss: 0.40605 | Running loss: 1.24500
